"","File","Cluster_ID","AvgDbh","AvgCrownDiameter","AvgCrownHeight","AvgCrownArea","SpeciesCount","AvgTreeHeight","TreeCount","J","X","Y"
"1",1,77652,16.1035714285714,3.9377358490566,3.36792452830189,15.4099925684402,8,8.55535714285714,56,0.430011886387031,-92.4333886666667,15.5889350370371
"2",1,28451,10.3809523809524,2.20952380952381,NA,3.95691993847371,2,2.90952380952381,21,0.276195427647939,-99.5467775555555,26.0729162592593
"3",1,55242,14.9964285714286,4.43968253968254,4.55793650793651,17.1993875228462,5,5.45833333333333,84,0.529170405774527,-104.218712629629,20.4035462222222
"4",1,20795,11.6,3.1695652173913,4.28695652173913,8.24362659404656,5,4.49354838709677,31,0.795967520726517,-108.957083296296,27.3909073333333
"5",1,53236,12.1944444444444,4.88604651162791,5.75348837209302,20.0224026926497,6,7.60555555555556,54,0.878865414158199,-98.7754626296296,20.7912776666667
"6",1,42257,9.21111111111111,1.84444444444444,2.86666666666667,2.89550797420057,1,3.9,9,NA,-103.579314333333,23.3159998888889
"7",1,27013,6.997443448985e-05,6.92314409883693e-05,8.87638454372063e-05,6.13286655489355e-05,0,8.75894284644164e-05,0,NA,-101.453185037037,26.3628888518519
"8",1,13359,16.4697674418605,2.94197530864198,4.82592592592593,8.19230379090868,9,6.92674418604651,86,0.873587655899918,-108.212148222222,28.779231
"9",1,41689,11.0461538461538,2.125,1.61666666666667,3.8923114413271,2,2.77692307692308,13,0.779349837292085,-103.285564481481,23.4547221481481
"10",1,75113,13.5333333333333,3.06666666666667,4.28666666666667,12.0951604643898,6,6.69333333333333,15,0.90507009727763,-98.9629720740741,16.7238699629629
"11",1,33029,16.5,NA,NA,NA,1,5,1,NA,-100.410129518519,25.2676290740741
"12",1,16753,14.4090909090909,2.24509433962264,3.27566037735849,4.93700504882753,7,4.58363636363636,55,0.97386469856663,-108.639916333333,28.1289718888889
"13",1,74242,10.2571428571429,2.27142857142857,4.34285714285714,4.35672587052727,3,6.92857142857143,7,0.72483409150576,-92.7789068148148,16.6946940740741
"14",1,49360,19.1854166666667,2.74744186046512,4.37727272727273,7.58553917859111,18,8.25833333333333,48,0.890054723141796,-87.8355738148148,20.9424625925926
"15",1,53068,11.795867768595,2.47644628099174,3.97173553719008,5.09872262898472,15,8.69917355371901,121,0.709236400449626,-88.7722587037037,20.2979719629629
"16",1,70933,10.2818181818182,3.2,3.375,8.09354691760826,3,4.87272727272727,11,0.691369830202511,-98.9436848148148,17.6263699629629
"17",1,17036,12.6,2.45294117647059,2.96705882352941,5.49105479590245,3,3.93483146067416,89,0.640042498333282,-107.210759296296,28.1361571851852
"18",1,14746,13,5.95,NA,28.3882845991488,3,4.425,4,0.946394630357186,-110.854370444445,28.3850644444445
"19",1,2999,22.1333333333333,5.86666666666667,4.26666666666667,27.996891430748,1,5.76666666666667,3,NA,-111.155212925926,31.1241661481481
"20",1,66817,13.5611111111111,2.82666666666667,3.82096774193548,8.37602919675427,6,7.01388888888889,36,0.90215930793857,-91.8322957037037,18.0818976666667
"21",1,75650,22.6030303030303,3.27777777777778,6.53703703703704,9.40298333333333,5,12.6,33,0.52684273383842,-91.7750691666666,16.3126391111111
"22",1,39679,12.2148148148148,2.71944444444444,1.96388888888889,6.59834182875069,4,2.18518518518519,27,0.710777084415068,-104.869851444445,23.887907037037
"23",1,13407,14.8454545454545,2.43181818181818,NA,5.649525,1,4.49545454545455,22,NA,-105.752092555555,28.8545556296296
"24",1,77079,16.9546875,4.13275862068966,3.52068965517241,17.0712102981469,12,5.5359375,64,0.884818160513378,-96.2254717407407,16.1010740370371
"25",1,51107,21.5547619047619,3.17560975609756,3.39268292682927,9.05815220736821,8,5.26190476190476,42,0.877214244878046,-99.9740087407407,21.2226755555555
"26",1,59129,3.7340917235706e-05,1.16691888147034e-05,1.39485614257865e-05,6.71762641705573e-05,0,8.08461202867329e-05,0,NA,-96.9354999259259,19.6553702962963
"27",1,63077,13.9915094339623,4.26122448979592,3.87551020408163,16.0848316765292,12,5.9811320754717,106,0.881539858195887,-100.625675592593,19.0088334074074
"28",1,63884,10.1944444444444,2.27222222222222,2.02555555555556,4.22676090470855,2,3.15,18,0.918295834054489,-98.3450831851852,18.8346664074074
"29",1,60501,15.8537037037037,4.07924528301887,5.5377358490566,17.5440575867525,6,9.48148148148148,54,0.845911933871239,-103.628619888889,19.459639037037
"30",1,15545,17.4666666666667,3,3.37021276595745,9.1240085106383,4,4.91176470588235,51,0.511022404381156,-107.017656888889,28.4136575555555
"31",1,63152,6.46010514907539e-05,3.21866467827931e-05,6.6824947972782e-05,6.49709580582567e-05,0,4.10985624184832e-05,0,NA,-97.0573241481481,18.9341386296296
"32",1,47540,10.9205882352941,4.13861386138614,2.9980198019802,14.9216668517818,9,5.33823529411765,102,0.680589510329681,-97.8720458518519,21.9068055925926
"33",1,63177,14.7166666666667,3.26020408163265,3.63163265306122,9.51095357142857,1,6.18416666666667,120,NA,-92.025370074074,18.6844165555555
"34",1,56389,15.41875,3.88304347826087,5.37702127659574,13.9882571526181,11,9.15416666666667,48,0.641012475745949,-89.5486385185185,19.7266384814815
"35",1,53985,9.13,4.16,4.826,14.0885051430748,5,7.48,10,0.844541246458714,-89.4113982592593,20.1702402222222
"36",1,59299,17.94,4.26,6.64,18.5213030778849,5,5.26,30,0.823057570323678,-100.858277814815,19.6904164074074
"37",1,44900,11.0351724137931,2.46299212598425,NA,5.34282259904748,6,4.78206896551724,145,0.524418050629333,-100.294851777778,22.6337498518519
"38",1,8670,12.1285714285714,6.09285714285714,NA,32.3949457864666,4,4.79285714285714,14,0.844695873371544,-111.767675481481,29.6000185925926
"39",1,9825,16.15,3.85,NA,19.0066798052559,5,6.025,12,0.816666385731586,-110.204351851852,29.4144999629629
"40",1,26471,13.863133640553,1.72248803827751,5.48231707317073,3.30694736842105,7,9.50645161290323,217,0.706375490653732,-106.334897925926,26.3954162962963
"41",1,48337,14.5561403508772,3.36530612244898,3.41836734693878,9.75803384782751,6,4.53684210526316,57,0.81080083975191,-100.451398185185,21.7727774074074
"42",1,12406,10.4285714285714,2.28,4.22,5.04305343220769,4,4.62380952380952,21,0.95176198504437,-109.040962629629,28.9232402592593
"43",1,62310,26.7571428571429,5.57941176470588,4.52352941176471,28.4326350242329,8,11.2628571428571,35,0.724171783731601,-101.767907074074,19.1507777037037
"44",1,14946,7.5,2.4,NA,4.5239043595276,1,3.3,1,NA,-100.624055148148,28.6209254444445
"45",1,40031,13.8254901960784,3.441875,3.4225,14.4665410965511,14,4.93235294117647,102,0.823446213763504,-110.040425777778,23.6156760370371
"46",1,46415,9.94,1.6,2.93333333333333,2.15723195505905,1,3.39,10,NA,-105.417351296296,22.1512684814815
"47",1,32011,3.31263040821068e-05,3.74959227023646e-05,4.69818805833347e-05,6.90134933381341e-05,0,9.36091528832912e-05,0,NA,-101.656787111111,25.4567871111111
"48",1,75700,14.6933333333333,4.94666666666667,4.02666666666667,21.41105139025,6,8.53333333333333,15,0.915137542497288,-98.0775922592592,16.5677401481481
"49",1,73487,23.362962962963,5.70925925925926,5.81851851851852,30.3726541254779,2,8.27407407407407,27,0.60518657663342,-99.2364813703704,17.0902591111111
"50",1,74566,13.1083333333333,3.51864406779661,2.38305084745763,11.1359070355498,5,4.02666666666667,60,0.640040045794164,-96.3375737777778,16.7824810370371
"51",1,32173,14.4575757575758,3.021,3.84785714285714,9.05557293704945,8,6.24772727272727,132,0.666451957590491,-106.000703703704,25.3609442962963
"52",1,72928,14.6433333333333,3.5,4.62083333333333,13.4447384841154,5,6.33333333333333,30,0.726957522205606,-95.7595649629629,17.1207865925926
"53",1,48292,12.2047619047619,2.56666666666667,2.97435897435897,5.81659181571308,2,4.26904761904762,42,0.453716339186945,-102.636675777778,21.7776660740741
"54",1,74332,24.9552631578947,5.49411764705882,5.22058823529412,28.363104195405,7,9.19473684210526,38,0.848887306387723,-97.9278700740741,16.8797031851852
"55",1,74364,10.4848484848485,2.86363636363636,2.99393939393939,7.05265399409867,2,4.40606060606061,33,0.195909270873605,-96.4292496666666,16.8311107777778
"56",1,56082,16.3428571428571,3.25243902439024,4.24268292682927,10.3325117704795,3,7.475,84,0.685948933449084,-98.7392588888889,20.2488238518519
"57",1,18235,10.2730769230769,2.45,3.58076923076923,5.59295421276404,9,4.79423076923077,52,0.686938525154556,-109.693268333333,27.8103518518519
"58",1,76238,17.8215517241379,4.71315789473684,5.21578947368421,24.5140563659243,19,11.2594827586207,116,0.673791516427569,-97.9412128518519,16.4286107777778
"59",1,77672,13.1127450980392,5.20957446808511,4.16276595744681,24.9415467144413,11,7.24019607843137,102,0.759431584354855,-96.3795457037037,15.7463977777778
"60",1,15772,14.4223529411765,3.11764705882353,4.12047058823529,10.2227664108387,8,5.72705882352941,85,0.872491638249074,-107.832907074074,28.3411385925926
"61",1,69118,14.1081632653061,4.06511627906977,3.53720930232558,15.4698226935058,7,5.05714285714286,49,0.934567220862774,-97.9429258148148,17.9646853333333
"62",1,50798,8.23333333333333,1.36666666666667,2.5,1.54200199875164,2,3.03333333333333,3,0.918295834054489,-103.652073962963,21.2727124074074
"63",1,50330,22.5172413793103,6.85416666666667,6.90833333333333,43.7621610678636,5,12.5655172413793,58,0.932888131178961,-104.040694074074,21.3587870740741
"64",1,52586,10.796875,3.669375,4.43010416666667,11.6198032360117,15,8.79895833333333,96,0.896731860249489,-89.3380645555555,20.4374165925926
"65",1,72567,24.15,4.45555555555556,3.84444444444444,16.7080757944368,9,14.3277777777778,18,0.88845638700347,-92.7547591481481,17.0549721481481
"66",1,33002,5.3818905709777e-05,3.5086630131118e-05,4.84950610157102e-05,2.49897733516991e-05,0,4.189960594289e-05,0,NA,-101.757074222222,25.275407
"67",1,50977,9.59090909090909,2.82292682926829,4.89,6.44058647779427,9,7.10454545454545,44,0.756900280384367,-87.9647408148148,20.6354719629629
"68",1,22263,11.55,3.3775,NA,13.3376564822218,5,2.775,12,0.915538508007517,-112.072434703704,26.9531390370371
"69",1,10597,8.55,2.65,NA,6.22429479402065,2,2.9,2,1,-112.14298137037,29.1247773703704
"70",1,56932,3.07365025370382e-05,4.28533508325927e-05,1.36361561599188e-05,7.74799410370178e-05,0,1.66527628991753e-05,0,NA,-87.7011250555556,19.4720135
"71",1,72142,5.46703390777111e-05,5.72304372792132e-05,1.18159358226694e-05,1.4106104366947e-05,0,7.68481958005577e-05,0,NA,-92.795611,17.1481247222222
"72",1,69359,13.4923076923077,3.76486486486486,2.34324324324324,11.6330474746526,6,3.8051282051282,39,0.698688676332407,-97.7552961481481,17.9142314814815
"73",1,56623,10.8573099415205,2.97090909090909,4.09090909090909,8.0351655502018,27,8.60584795321637,171,0.836114722813637,-90.3633887407407,19.746083
"74",1,29926,4.84325600764714e-05,1.43190985638648e-05,8.31806135294028e-05,8.84528239397332e-05,0,6.85027459450066e-05,0,NA,-102.858194370371,25.8176105555555
"75",1,15256,24.2,6.05555555555556,NA,34.9738619259307,2,8.51111111111111,9,0.918295834054489,-109.419712370371,28.3663889259259
"76",1,55917,17.55,5,2.55,19.635,2,4.7,2,1,-88.7774808888889,19.7521482962963
"77",1,64524,12.2246376811594,3.1304347826087,3.76608695652174,8.42313043478261,17,7.7768115942029,69,0.830832606913111,-90.9075094074074,18.3791290740741
"78",1,20238,14.6916666666667,1.53916666666667,NA,3.63392144372355,4,2.88333333333333,12,0.812907291846956,-112.909379777778,27.2614535925926
"79",1,31934,12.9407407407407,1.54789473684211,3.27473684210526,1.97112664474687,6,4.84444444444444,27,0.711050862975914,-105.502879666667,25.4181662592593
"80",1,72514,24.8275862068966,6.168,4.624,32.3584797423386,12,9.4,29,0.827910488018728,-95.2392220370371,17.1883238148148
"81",1,71712,2.50063365371898e-05,7.63875594688579e-05,7.31102598248981e-05,3.36433355137706e-05,0,7.8959328904748e-05,0,NA,-92.931943962963,17.2457313333333
"82",1,54713,11.1703703703704,2.40384615384615,3.97115384615385,4.69578573105977,9,7.91481481481481,27,0.92560553119335,-88.1350184444445,19.9221755185185
"83",1,24467,12.925,4.1875,4.85714285714286,14.4817942902596,1,5.3625,8,NA,-106.096277518519,26.8098148148148
"84",1,53830,24.568,4.1875,7.36875,19.022715031381,5,9.608,25,0.827886183605383,-103.548490666667,20.6840460370371
"85",1,12448,16.2914893617021,4.56976744186047,5.03116279069767,19.1960892289887,3,5.56170212765957,47,0.814620433738355,-106.887110740741,29.0053331851852
"86",1,2705,10.4374193548387,2.22589928057554,2.15395683453237,4.19494004615706,4,3.83741935483871,155,0.578069198969795,-110.013537148148,31.2727865555555
"87",1,55732,26.9094339622642,9.56428571428571,10.8761904761905,294.46310347295,4,12.9490566037736,53,0.687027326317793,-103.976833,20.3162684074074
"88",1,62186,18.4947368421053,4.68023255813953,5.41523255813954,21.4363970930233,11,10.5526315789474,95,0.711145784626354,-91.0639631111111,18.7991480740741
"89",1,33372,4.19946129922755e-05,3.30218625930138e-05,9.13298677792773e-05,7.49926983797923e-05,0,8.29204160999507e-05,0,NA,-108.035425629629,25.0692586666667
"90",1,47212,16.28,4.8,2.86,20.4486745108544,1,4.46,10,NA,-104.001805444445,21.9946107407407
"91",1,61684,16.965,2.79090909090909,4.03060606060606,6.72135799046707,19,9.825,40,0.902506786396701,-90.7247773703704,18.8649168148148
"92",1,56619,10.7209944751381,3.78527607361963,4.04717791411043,12.4724411042945,26,8.11767955801105,181,0.836863432844273,-90.5542037777778,19.7607777037037
"93",1,57638,12.0437837837838,2.31208791208791,5.76291208791209,4.78032415310537,21,11.4967567567568,185,0.631993281491473,-90.1406014814815,19.5468978888889
"94",1,60031,16.3131313131313,3.80864197530864,8.02592592592593,12.7598411016328,7,9.67878787878788,99,0.377841817616928,-101.91070362963,19.5585648148148
"95",1,25584,15.0217391304348,2.34347826086957,3.62391304347826,7.26443785797842,4,6.76739130434783,92,0.620593608411936,-106.592953333333,26.5695737777778
"96",1,47395,23.2759259259259,5.418,6.842,30.9804166452014,17,11.8148148148148,54,0.877220099884691,-104.925138481481,21.934286962963
"97",1,49884,18.3819672131148,3.91228070175439,5.76842105263158,15.7027640296978,5,8.61147540983607,61,0.710004069181003,-103.218036592593,21.4580647037037
"98",1,35846,19.362962962963,4.04259259259259,4.29259259259259,16.6124938194329,3,6.55185185185185,27,0.867056971068364,-104.192351592593,24.71625
"99",1,9823,9.31,3.9,NA,13.6054840658325,7,4.34,20,0.647101035861962,-110.307138962963,29.4092591851852
"100",1,74320,15.2426666666667,4.33561643835616,4.64794520547945,16.0112934860205,7,6.896,75,0.855491594971267,-98.4901202592593,16.8938795185185
"101",1,17898,17.5,1.4,NA,1.53938394756889,1,3,1,NA,-101.445666555555,28.083397962963
"102",1,29079,15.6934210526316,2.64393939393939,2.19242424242424,6.91782702492464,5,3.73815789473684,76,0.3969475761384,-106.067684888889,25.9037037407407
"103",1,77243,13.0388888888889,2.43575757575758,4.00688484848485,6.28502763416181,20,6.48,180,0.858134566476989,-97.8120462222222,16.0644074444445
"104",1,72997,9.92956681945361e-05,9.05907056038268e-05,2.81196582852863e-05,8.66519578150474e-05,0,7.14311975054443e-05,0,NA,-92.5267403333333,16.9500369259259
"105",1,20302,13.8299065420561,2.60970873786408,5.66155339805825,6.36851121527219,9,8.4411214953271,107,0.801938430617747,-108.049370074074,27.5181106296296
"106",1,48914,5.9753437617328e-05,1.70045126928017e-05,7.70138145168312e-05,5.27695961017162e-05,0,6.18613364594057e-05,0,NA,-86.8650186666667,20.9401758518519
"107",1,46023,23.3648148148148,3.1,3.30769230769231,8.490778184527,6,5.82777777777778,54,0.835524351382421,-100.445379296296,22.3176662222222
"108",1,42951,24.8484848484848,5.59363636363636,5.89878787878788,47.7971712047714,5,9.43333333333333,33,0.706955600491063,-105.340490518519,23.1092408888889
"109",1,70408,9.04,1.925,2.1,3.0336075,4,4.675,20,0.859986547010988,-91.6442405555555,17.4346570740741
"110",1,44819,19.0622448979592,3.05852272727273,3.89852272727273,8.75000306273407,9,6.66836734693878,98,0.847433462871825,-104.255703777778,22.6265921481481
"111",1,43151,12.4909090909091,3.12727272727273,NA,7.92254395437813,3,4.12727272727273,11,0.850864228900568,-104.116259407407,23.0826568888889
"112",1,45538,14.7,2.525,NA,5.91602521724652,1,2.675,4,NA,-100.590110777778,22.4551665925926
"113",1,39271,19,2.8375,5.6625,6.82414420248432,4,7.68888888888889,18,0.806098611351497,-104.970425407407,23.9767311111111
"114",1,69221,7.37224648124538e-05,4.33283950691111e-05,9.30783005105332e-05,6.09601418068632e-05,0,8.0366174376104e-05,0,NA,-93.0853744074074,17.7542857407407
"115",1,65111,10.216049382716,1.70987654320988,3.76283950617284,2.42649814814815,13,6.62592592592593,81,0.639677857521844,-89.4525093333333,18.1735457777778
"116",1,77011,30.1066666666667,6.45833333333333,7.76125,39.8865389335249,14,11.6866666666667,30,0.79097882808215,-93.1521945925926,15.9948331481481
"117",1,32436,16.6740740740741,2.53851851851852,1.66185185185185,5.7580989012778,1,3.34814814814815,27,NA,-105.250981555555,25.3328884074074
"118",1,67551,15.2071428571429,4.17105263157895,2.82894736842105,14.85956164102,14,4.84285714285714,42,0.939525532847375,-99.3073241481481,18.2666295925926
"119",1,48716,23.475,6.18333333333333,3.91666666666667,38.1665129887648,2,6.41666666666667,12,0.413816850303634,-103.896342259259,21.6805920740741
"120",1,19251,13.6338129496403,2.5575,5.46475409836066,5.8782607923765,11,6.28561151079137,139,0.767448605409738,-109.377925333333,27.6439996296296
"121",1,31683,17.5052631578947,2.12789473684211,4.03052631578947,4.24707521059918,5,5.84736842105263,19,0.922432352982166,-105.554046259259,25.4623611481481
"122",1,42430,14.6,3.00294117647059,3.18970588235294,7.73422640461064,7,4.43181818181818,44,0.867554070424967,-104.266527925926,23.2620926296296
"123",1,52295,15.245,3.30555555555556,6.7,9.46276094632054,5,12.375,20,0.896767097783367,-98.8667776296296,20.9771570370371
"124",1,19907,48.55,1.4,NA,1.54723795131398,1,3.75,2,NA,-101.955676037037,27.7225828888889
"125",1,75134,12.6428571428571,4.59323308270677,4.46466165413534,18.6048268074703,15,8.68571428571429,140,0.794104142719729,-97.9802495555555,16.7005093333333
"126",1,58690,12.7457142857143,2.83923076923077,3.33030303030303,7.65919054874955,18,7.70571428571429,70,0.766867715083481,-88.1136297407407,19.1918702962963
"127",1,62598,20.4453488372093,7.02077922077922,3.25584415584416,45.7290475692673,5,11.2406976744186,86,0.46280549946687,-99.9581388518519,19.0915831851852
"128",1,35815,19.1478260869565,3.01333333333333,5.57977777777778,8.05855309762599,7,9.69782608695652,46,0.733790967229235,-105.731805,24.6867962222222
"129",1,31848,3.59077740670182e-05,4.24319226969965e-05,9.58531000092626e-05,4.09443729720078e-05,0,6.73340124054812e-05,0,NA,-112.131314296296,25.1314718148148
"130",1,16204,9.4,4.5375,NA,18.2630041830647,4,3.7,4,1,-110.733518333333,28.120054962963
"131",1,56414,14.7686192468619,3.55396551724138,5.19974137931034,11.7554074724553,44,11.6410041841004,239,0.86441425908499,-88.357787,19.6237865185185
"132",1,2902,7.1970499297604e-05,1.40863858349621e-05,8.79814205504954e-05,7.69316855282523e-05,0,4.33611191716045e-05,0,NA,-107.711833444445,31.3225365555555
"133",1,61464,12.894,1.595,2.29,2.24977829812746,11,6.121,100,0.773918532186105,-89.0630833703704,18.7763422962963
"134",1,58422,14.5193661971831,2.88424908424908,4.6021978021978,7.91734981867622,38,11.2338028169014,284,0.770503027040874,-88.8689163333333,19.3052036666667
"135",1,41063,14.2313725490196,2.21818181818182,5.24027972027972,5.84963720421322,8,8.54771241830065,153,0.567459546881422,-105.453768407407,23.5582408148148
"136",1,17031,11.9941176470588,1.45111111111111,3.39481481481481,1.91864493025405,6,4.57647058823529,136,0.516151473288925,-107.465740703704,28.1275736296296
"137",1,73017,19.3,5.28571428571429,1.2,27.2646,5,8.48571428571429,7,0.962961064794514,-91.5914071111111,16.8877035925926
"138",1,5474,26.0666666666667,0.1,NA,0.00785400023406744,1,5.96666666666667,3,NA,-115.348268148148,30.1619722962963
"139",1,23524,18.2285714285714,3.04,2.746,8.21567671610384,4,5.40952380952381,21,0.786175831654294,-106.506296407407,26.9800457037037
"140",1,32952,7.8,2,NA,3.1416,1,3,1,NA,-104.251231481481,25.2595832222222
"141",1,4360,19.930303030303,5.84848484848485,3.5169696969697,64.2461960932865,2,5.63636363636364,33,0.999337504168885,-109.881258703704,30.8297218518519
"142",1,59695,12.7863636363636,2.30714285714286,2.94047619047619,5.08845694346715,7,5.7,44,0.800515553851589,-88.4639258518519,19.0418978888889
"143",1,58374,17.5684210526316,3.38333333333333,4.75277777777778,11.9926217270041,5,7.65789473684211,19,0.737359369561313,-96.8785828888889,19.7910366666667
"144",1,55651,11.2378378378378,1.9967032967033,4.1010989010989,3.61525663289595,25,8.59837837837838,185,0.742076333124003,-89.8703144074074,19.8893608888889
"145",1,64141,12.220987654321,5.26575342465753,4.1986301369863,24.6378901759937,13,5.11481481481481,81,0.907056791234588,-98.5839627037037,18.7954163333333
"146",1,14405,6.64062636950985e-05,9.30842183018103e-05,1.5961010674946e-05,8.61626750510186e-05,0,3.06449915794656e-05,0,NA,-103.902648,28.7059258888889
"147",1,25720,11.9,4.7,NA,17.3494845918503,1,5.2,1,NA,-99.7381850740741,26.6197958518519
